
S&P 500 INDEX,Last: 4697.2402,Change:  8.5602
"Date: January 7, 2024 at 10:52 AM EST",Bid: 4645.23,Ask: 4753.8999,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Jan 12 2024,SPXW240112C04750000,9.85,-4.97,9.8,10,4352,0.1038,0.2423,0.0046,1840,4750.00,SPXW240112P04750000,57.9,0.1,56,56.6,414,0.1039,-0.758,0.0046,3973
Fri Jan 12 2024,SPXW240112C04755000,8.8,-4.1,8.5,8.8,1620,0.1034,0.2192,0.0044,612,4755.00,SPXW240112P04755000,61.62,0.67,59.7,60.4,50,0.1038,-0.7811,0.0044,178
Fri Jan 12 2024,SPXW240112C04760000,7.5,-4,7.4,7.6,4025,0.1029,0.1972,0.0041,761,4760.00,SPXW240112P04760000,63.65,-0.9,63.6,64.2,293,0.1031,-0.8031,0.0041,1244
Fri Jan 12 2024,SPXW240112C04765000,6.5,-3.75,6.3,6.6,876,0.1023,0.1763,0.0039,636,4765.00,SPXW240112P04765000,69.8,1,67.6,68.2,99,0.1026,-0.8239,0.0039,6036
Fri Jan 12 2024,SPXW240112C04770000,5.5,-3.6,5.4,5.7,1339,0.1017,0.1567,0.0036,1713,4770.00,SPXW240112P04770000,73.67,1.67,71.6,72.3,64,0.1017,-0.8435,0.0036,245
Fri Jan 12 2024,SPXW240112C04775000,4.7,-3.52,4.6,4.8,8995,0.1011,0.1383,0.0033,1896,4775.00,SPXW240112P04775000,78.6,2,75.7,76.5,697,0.1015,-0.8619,0.0033,3420
Fri Jan 12 2024,SPXW240112C04780000,4.04,-3.06,3.9,4.1,1002,0.1012,0.1214,0.0031,2061,4780.00,SPXW240112P04780000,89.78,9.13,78,82.6,96,0.1013,-0.8789,0.0031,810
Fri Jan 12 2024,SPXW240112C04785000,3.41,-2.79,3.3,3.5,492,0.1004,0.1058,0.0028,806,4785.00,SPXW240112P04785000,85.9,1.75,84.5,85.8,29,0.0979,-0.8945,0.0028,341
Fri Jan 12 2024,SPXW240112C04790000,2.85,-2.55,2.75,2.95,670,0.1002,0.0916,0.0025,1025,4790.00,SPXW240112P04790000,88.86,-0.14,88.7,90.6,350,0.1031,-0.9087,0.0025,808
Fri Jan 12 2024,SPXW240112C04795000,2.46,-2.24,2.3,2.45,4525,0.1,0.0788,0.0023,475,4795.00,SPXW240112P04795000,99.07,6.27,91.1,96.2,7,0.0968,-0.9215,0.0023,148
Fri Jan 12 2024,SPXW240112C04800000,2,-2.22,1.9,2.05,4852,0.0995,0.0674,0.002,5277,4800.00,SPXW240112P04800000,100,2.8,97.4,98.9,103,0.103,-0.9329,0.002,2807
Fri Jan 12 2024,SPXW240112C04805000,1.67,-1.93,1.55,1.7,473,0.0995,0.0573,0.0018,392,4805.00,SPXW240112P04805000,63.38,0,100.2,105.6,0,0.0955,-0.9429,0.0018,172
Fri Jan 12 2024,SPXW240112C04810000,1.2,-1.9,1.25,1.4,1714,0.0993,0.0486,0.0016,776,4810.00,SPXW240112P04810000,92.01,-13.94,104.9,110.4,3,0.0943,-0.9516,0.0016,94
Fri Jan 12 2024,SPXW240112C04815000,1.1,-1.575,1.05,1.15,934,0.0988,0.0411,0.0014,681,4815.00,SPXW240112P04815000,100.9,0,109.6,115.2,0,0.0919,-0.9591,0.0014,54
Fri Jan 12 2024,SPXW240112C04820000,0.9,-1.4,0.85,0.95,941,0.0984,0.0347,0.0012,1074,4820.00,SPXW240112P04820000,126.58,11.23,114.3,120.1,8,0.0929,-0.9655,0.0012,314
Fri Jan 12 2024,SPXW240112C04825000,0.75,-1.255,0.7,0.8,1237,0.099,0.0294,0.001,1488,4825.00,SPXW240112P04825000,123.1,2.65,119.1,124.9,26,0.095,-0.9709,0.001,198
Fri Jan 12 2024,SPXW240112C04830000,0.6,-1.1,0.55,0.65,446,0.0986,0.0249,0.0009,765,4830.00,SPXW240112P04830000,133,0,123.9,129.8,0,0.0938,-0.9753,0.0009,58
Fri Jan 12 2024,SPXW240112C04835000,0.47,-0.98,0.45,0.55,345,0.0988,0.0212,0.0008,443,4835.00,SPXW240112P04835000,73.6,0,128.8,134.7,0,0.0933,-0.979,0.0008,51
Fri Jan 12 2024,SPXW240112C04840000,0.42,-0.855,0.35,0.45,665,0.0993,0.0183,0.0007,549,4840.00,SPXW240112P04840000,133.49,0,133.7,139.7,0,0.0944,-0.982,0.0007,35
Fri Jan 12 2024,SPXW240112C04845000,0.32,-0.755,0.3,0.4,431,0.1004,0.0158,0.0006,269,4845.00,SPXW240112P04845000,69.38,0,138.6,144.6,0,0.0922,-0.9844,0.0006,51
Fri Jan 12 2024,SPXW240112C04850000,0.25,-0.675,0.25,0.35,941,0.1012,0.0139,0.0005,2831,4850.00,SPXW240112P04850000,156.47,12.72,143.6,149.6,2,0.0873,-0.9864,0.0005,72
Fri Jan 12 2024,SPXW240112C04855000,0.2,-0.6,0.2,0.3,354,0.1016,0.0123,0.0005,168,4855.00,SPXW240112P04855000,135.6,0,148.4,154.5,0,0.0904,-0.988,0.0005,1
Fri Jan 12 2024,SPXW240112C04860000,0.18,-0.52,0.15,0.25,506,0.1031,0.011,0.0004,904,4860.00,SPXW240112P04860000,79.98,0,153.4,159.5,0,0.087,-0.9892,0.0004,3
Fri Jan 12 2024,SPXW240112C04865000,0.2,-0.4,0.15,0.25,397,0.1026,0.0099,0.0004,285,4865.00,SPXW240112P04865000,0,0,158.3,164.4,0,0.0721,-0.9903,0.0004,0
Fri Jan 12 2024,SPXW240112C04870000,0.15,-0.375,0.1,0.2,214,0.1054,0.0091,0.0004,377,4870.00,SPXW240112P04870000,83.62,0,163.3,169.4,0,0,-0.9912,0.0004,3
Fri Jan 12 2024,SPXW240112C04875000,0.15,-0.3,0.1,0.2,430,0.104,0.0083,0.0003,841,4875.00,SPXW240112P04875000,91.9,0,168.3,174.5,0,0,-0.9919,0.0003,3
Fri Jan 12 2024,SPXW240112C04880000,0.15,-0.25,0.1,0.2,370,0.1066,0.0077,0.0003,1799,4880.00,SPXW240112P04880000,172.74,-0.46,173.2,179.4,2,0,-0.9925,0.0003,0
Fri Jan 12 2024,SPXW240112C04885000,0.12,-0.255,0.05,0.15,280,0.1092,0.0072,0.0003,219,4885.00,SPXW240112P04885000,0,0,178.3,184.5,0,0,-0.9931,0.0003,0
Fri Jan 12 2024,SPXW240112C04890000,0.1,-0.225,0.05,0.15,1015,0.1091,0.0067,0.0002,408,4890.00,SPXW240112P04890000,182.67,-0.33,183.2,189.4,2,0,-0.9935,0.0002,0
Fri Jan 12 2024,SPXW240112C04900000,0.1,-0.175,0.05,0.15,552,0.1109,0.0059,0.0002,2135,4900.00,SPXW240112P04900000,197,3.95,193.1,199.3,9,0,-0.9943,0.0002,15
Fri Jan 12 2024,SPXW240112C04910000,0.1,-0.125,0.05,0.15,77,0.1158,0.0052,0.0002,571,4910.00,SPXW240112P04910000,199.08,0,203.1,209.3,0,0,-0.995,0.0002,11
Fri Jan 12 2024,SPXW240112C04920000,0.07,-0.13,0,0.1,880,0.1206,0.0047,0.0002,507,4920.00,SPXW240112P04920000,203.88,0,213.1,219.3,0,0,-0.9955,0.0002,18
Fri Jan 12 2024,SPXW240112C04925000,0.1,-0.1,0,0.1,720,0.1231,0.0044,0.0002,403,4925.00,SPXW240112P04925000,206,-11.95,218.2,224.4,2,0,-0.9958,0.0002,0
Fri Jan 12 2024,SPXW240112C04930000,0.1,-0.075,0,0.1,1203,0.1255,0.0042,0.0001,462,4930.00,SPXW240112P04930000,215.86,-6.94,223.1,229.3,6,0,-0.996,0.0001,10
Fri Jan 12 2024,SPXW240112C04940000,0.07,-0.08,0,0.1,55,0.1303,0.0038,0.0001,110,4940.00,SPXW240112P04940000,225.79,-7.06,233.1,239.3,6,0,-0.9964,0.0001,0
Fri Jan 12 2024,SPXW240112C04950000,0.1,-0.05,0,0.1,67,0.1351,0.0034,0.0001,1055,4950.00,SPXW240112P04950000,252.13,9.48,243.2,249.4,1,0,-0.9968,0.0001,4
Fri Jan 12 2024,SPXW240112C04960000,0.1,-0.025,0.05,0.1,100,0.1398,0.0031,0.0001,187,4960.00,SPXW240112P04960000,252.78,0,253,259.3,0,0,-0.9971,0.0001,2
Fri Jan 12 2024,SPXW240112C04970000,0.1,-0.025,0.05,0.1,627,0.1446,0.0028,0.0001,189,4970.00,SPXW240112P04970000,262.66,0,263,269.2,0,0,-0.9974,0.0001,2
Fri Jan 12 2024,SPXW240112C04975000,0.05,-0.075,0.05,0.1,370,0.1415,0.0027,0.0001,700,4975.00,SPXW240112P04975000,0,0,268,274.2,0,0,-0.9975,0.0001,0
Fri Jan 12 2024,SPXW240112C04980000,0.1,-0.025,0,0.1,211,0.1438,0.0026,0.0001,332,4980.00,SPXW240112P04980000,0,0,273,279.2,0,0,-0.9976,0.0001,0
Fri Jan 12 2024,SPXW240112C04990000,0.05,-0.05,0,0.1,252,0.1483,0.0024,0.0001,821,4990.00,SPXW240112P04990000,0,0,283,289.2,0,0,-0.9979,0.0001,0
Fri Jan 12 2024,SPXW240112C05000000,0.08,-0.02,0.05,0.1,90,0.1528,0.0022,0.0001,12535,5000.00,SPXW240112P05000000,305.3,12.6,293,299.2,30,0,-0.9981,0.0001,10232
Fri Jan 12 2024,SPXW240112C05010000,0.1,0,0,0.1,319,0.1573,0.002,0.0001,271,5010.00,SPXW240112P05010000,0,0,303.1,309.3,0,0,-0.9982,0.0001,0
Fri Jan 12 2024,SPXW240112C05020000,0.1,0,0,0.1,0,0.1618,0.0018,0,231,5020.00,SPXW240112P05020000,231.8,0,313,319.2,0,0,-0.9984,0.0001,1
Fri Jan 12 2024,SPXW240112C05025000,0.04,-0.06,0,0.1,190,0.164,0.0017,0,114,5025.00,SPXW240112P05025000,335.85,18.05,317.9,324.2,5,0,-0.9985,0,1
Fri Jan 12 2024,SPXW240112C05030000,0.05,-0.025,0,0.1,1,0.1663,0.0017,0,53,5030.00,SPXW240112P05030000,0,0,322.9,329.2,0,0,-0.9985,0,0
Fri Jan 12 2024,SPXW240112C05040000,0.1,0,0,0.1,0,0.1707,0.0015,0,89,5040.00,SPXW240112P05040000,0,0,332.9,339.2,0,0,-0.9987,0,0
Fri Jan 12 2024,SPXW240112C05050000,0.05,0,0,0.1,0,0.1751,0.0014,0,500,5050.00,SPXW240112P05050000,0,0,342.9,349.1,0,0,-0.9988,0,0
Fri Jan 12 2024,SPXW240112C05075000,0.08,0,0,0.1,0,0.1861,0.0012,0,61,5075.00,SPXW240112P05075000,373.03,5.58,367.9,374.1,3,0,-0.999,0,0
Fri Jan 12 2024,SPXW240112C05100000,0.1,0.05,0,0.05,151,0.197,0.001,0,770,5100.00,SPXW240112P05100000,0,0,392.8,399.1,0,0,-0.9992,0,0
Fri Jan 12 2024,SPXW240112C05150000,0.05,0,0,0.05,16,0.2067,0.0007,0,111,5150.00,SPXW240112P05150000,0,0,442.8,449,0,0,-0.9995,0,0
Fri Jan 12 2024,SPXW240112C05200000,0.05,0,0,0.05,70,0.2268,0.0005,0,987,5200.00,SPXW240112P05200000,0,0,492.7,498.9,0,0,-0.9997,0,0
Fri Jan 12 2024,SPXW240112C05400000,0.2,0,0,0.05,0,0.3042,0.0002,0,113,5400.00,SPXW240112P05400000,0,0,692.4,698.7,0,0,-1,0,0
Fri Jan 12 2024,SPXW240112C05600000,0.15,0,0,0.05,0,0.3773,0.0001,0,113,5600.00,SPXW240112P05600000,0,0,892.2,898.4,0,0,-1,0,0
Fri Jan 12 2024,SPXW240112C05800000,0.1,0,0,0.05,0,0.4468,0,0,29,5800.00,SPXW240112P05800000,1073.65,-17.5,1091.9,1098.2,2,0,-1,0,0
Tue Jan 16 2024,SPXW240116C01200000,3516.54,0,3496.1,3503,0,2.9469,0.9998,0,1,1200.00,SPXW240116P01200000,0,0,0,0.05,0,2.2594,0,0,0
Tue Jan 16 2024,SPXW240116C01400000,0,0,3296.4,3303.3,0,2.6055,0.9998,0,0,1400.00,SPXW240116P01400000,0,0,0,0.05,0,2.0096,0,0,0
Tue Jan 16 2024,SPXW240116C01600000,0,0,3096.7,3103.5,0,2.3216,0.9998,0,0,1600.00,SPXW240116P01600000,0,0,0,0.05,0,1.7937,0,0,0
Tue Jan 16 2024,SPXW240116C01800000,0,0,2897.1,2903.7,0,2.0629,0.9997,0,0,1800.00,SPXW240116P01800000,0,0,0,0.05,0,1.6035,0,0,0
Tue Jan 16 2024,SPXW240116C02000000,0,0,2697.4,2704,0,1.8323,0.9997,0,0,2000.00,SPXW240116P02000000,0,0,0,0.05,0,1.4335,0,0,0
Tue Jan 16 2024,SPXW240116C02200000,2581.15,0,2497.7,2504.2,0,1.6329,0.9997,0,2,2200.00,SPXW240116P02200000,0,0,0,0.05,0,1.2796,-0.0001,0,0
Tue Jan 16 2024,SPXW240116C02400000,0,0,2298,2304.5,0,1.4512,0.9997,0,0,2400.00,SPXW240116P02400000,0.07,0,0,0.05,0,1.139,-0.0001,0,3
Tue Jan 16 2024,SPXW240116C02600000,0,0,2098.2,2104.7,0,1.2767,0.9997,0,0,2600.00,SPXW240116P02600000,0,0,0,0.05,0,1.0093,-0.0001,0,0
Tue Jan 16 2024,SPXW240116C02800000,0,0,1898.4,1904.9,0,1.1153,0.9996,0,0,2800.00,SPXW240116P02800000,0.05,0,0,0.05,0,0.889,-0.0002,0,540
Tue Jan 16 2024,SPXW240116C03000000,0,0,1698.9,1705.3,0,0.9792,0.9996,0,0,3000.00,SPXW240116P03000000,0.05,0,0,0.05,0,0.7765,-0.0002,0,44
Tue Jan 16 2024,SPXW240116C03200000,0,0,1499.2,1505.5,0,0.8385,0.9994,0,0,3200.00,SPXW240116P03200000,0.05,-0.025,0,0.05,120,0.6708,-0.0003,0,112
Tue Jan 16 2024,SPXW240116C03400000,0,0,1299.4,1305.7,0,0.7126,0.9993,0,0,3400.00,SPXW240116P03400000,0.05,-0.05,0,0.05,40,0.571,-0.0005,0,97
Tue Jan 16 2024,SPXW240116C03500000,1284.54,0,1199.5,1205.8,0,0.6522,0.9992,0,1,3500.00,SPXW240116P03500000,0.05,-0.075,0.05,0.1,256,0.5392,-0.0006,0,490
Tue Jan 16 2024,SPXW240116C03600000,0,0,1099.8,1106.1,0,0.588,0.999,0,0,3600.00,SPXW240116P03600000,0.1,-0.05,0.05,0.1,1,0.491,-0.0008,0,2010
Tue Jan 16 2024,SPXW240116C03700000,0,0,1000,1006.2,0,0.5361,0.9986,0,0,3700.00,SPXW240116P03700000,0.15,-0.025,0.1,0.15,1,0.4544,-0.0012,0,415
Tue Jan 16 2024,SPXW240116C03750000,0,0,950,956.2,0,0.5104,0.9984,0,0,3750.00,SPXW240116P03750000,0.14,-0.085,0.05,0.15,300,0.439,-0.0014,0,1064
Tue Jan 16 2024,SPXW240116C03800000,921.74,0,900,906.3,0,0.4847,0.9981,0,2,3800.00,SPXW240116P03800000,0.17,-0.08,0.1,0.2,500,0.4218,-0.0017,0,447
Tue Jan 16 2024,SPXW240116C03850000,936.48,0,850.2,856.5,0,0.4591,0.9978,0,1,3850.00,SPXW240116P03850000,0.2,-0.1,0.1,0.2,300,0.4036,-0.002,0,959
Tue Jan 16 2024,SPXW240116C03900000,0,0,800.4,806.6,0,0.4336,0.9974,0,0,3900.00,SPXW240116P03900000,0.23,-0.12,0.15,0.25,1408,0.3844,-0.0024,0,138
Tue Jan 16 2024,SPXW240116C03950000,837.58,0,750.5,756.7,0,0.4116,0.9969,0,1,3950.00,SPXW240116P03950000,0.35,0,0.2,0.3,0,0.3682,-0.0029,0,9
Tue Jan 16 2024,SPXW240116C04000000,789.08,0,700.5,706.7,0,0.386,0.9963,0,1,4000.00,SPXW240116P04000000,0.26,-0.19,0.2,0.3,142,0.3473,-0.0034,0,3048
Tue Jan 16 2024,SPXW240116C04050000,746.9,0,650.7,656.9,0,0.3604,0.9957,0,8,4050.00,SPXW240116P04050000,0.4,-0.1,0.25,0.35,25,0.3286,-0.0041,0,4111
Tue Jan 16 2024,SPXW240116C04100000,687.22,0,600.8,607,0,0.3349,0.9949,0.0001,1,4100.00,SPXW240116P04100000,0.43,-0.145,0.3,0.4,2500,0.3089,-0.0049,0.0001,249
Tue Jan 16 2024,SPXW240116C04150000,0,0,550.8,557.1,0,0.3094,0.994,0.0001,0,4150.00,SPXW240116P04150000,0.5,-0.125,0.35,0.45,2,0.2883,-0.0058,0.0001,299
Tue Jan 16 2024,SPXW240116C04175000,0,0,526,532.2,0,0.2989,0.9934,0.0001,0,4175.00,SPXW240116P04175000,0.5,-0.175,0.4,0.5,1,0.2794,-0.0064,0.0001,0
Tue Jan 16 2024,SPXW240116C04200000,588.92,0,501.1,507.3,0,0.286,0.9928,0.0001,14,4200.00,SPXW240116P04200000,0.42,-0.28,0.4,0.5,1292,0.2669,-0.007,0.0001,171
Tue Jan 16 2024,SPXW240116C04225000,0,0,476,482.2,0,0.2732,0.992,0.0001,0,4225.00,SPXW240116P04225000,0,0,0.45,0.55,0,0.2574,-0.0077,0.0001,0
Tue Jan 16 2024,SPXW240116C04250000,537.64,0,451.1,457.3,0,0.2622,0.9912,0.0001,62,4250.00,SPXW240116P04250000,0.61,-0.19,0.5,0.6,1,0.2462,-0.0085,0.0001,355
Tue Jan 16 2024,SPXW240116C04275000,419.89,-12.81,426.3,432.5,1,0.2492,0.9903,0.0001,0,4275.00,SPXW240116P04275000,0.68,-0.195,0.5,0.65,60,0.2361,-0.0095,0.0001,200
Tue Jan 16 2024,SPXW240116C04300000,500,0,401.3,407.5,0,0.2379,0.9892,0.0001,4,4300.00,SPXW240116P04300000,0.7,-0.225,0.55,0.7,98,0.2245,-0.0106,0.0001,206
Tue Jan 16 2024,SPXW240116C04325000,0,0,376.3,382.5,0,0.2264,0.988,0.0002,0,4325.00,SPXW240116P04325000,0.8,-0.225,0.6,0.75,70,0.2138,-0.0118,0.0002,1
Tue Jan 16 2024,SPXW240116C04350000,366.94,0,351.4,357.6,0,0.2145,0.9864,0.0002,19,4350.00,SPXW240116P04350000,0.85,-0.25,0.7,0.8,275,0.2047,-0.0133,0.0002,177
Tue Jan 16 2024,SPXW240116C04370000,0,0,331.6,337.8,0,0.2041,0.985,0.0002,0,4370.00,SPXW240116P04370000,0.85,0.85,0.75,0.85,70,0.1958,-0.0148,0.0002,0
Tue Jan 16 2024,SPXW240116C04375000,333.7,0.4,326.7,332.8,1,0.2025,0.9846,0.0002,0,4375.00,SPXW240116P04375000,1.05,-0.15,0.75,0.85,3,0.1931,-0.0152,0.0002,1030
Tue Jan 16 2024,SPXW240116C04380000,0,0,321.6,327.7,0,0.1995,0.9842,0.0002,0,4380.00,SPXW240116P04380000,0,0,0.75,0.9,0,0.1905,-0.0156,0.0002,0
Tue Jan 16 2024,SPXW240116C04390000,0,0,311.6,317.8,0,0.1949,0.9833,0.0003,0,4390.00,SPXW240116P04390000,1.3,0,0.8,0.9,0,0.1868,-0.0165,0.0003,4
Tue Jan 16 2024,SPXW240116C04400000,314.62,0,301.8,307.9,0,0.1902,0.9824,0.0003,4,4400.00,SPXW240116P04400000,0.95,-0.4,0.85,0.95,115,0.1829,-0.0174,0.0003,1503
Tue Jan 16 2024,SPXW240116C04410000,299.84,0,291.7,297.9,0,0.1854,0.9813,0.0003,11,4410.00,SPXW240116P04410000,1,-0.4,0.9,1,1,0.1789,-0.0185,0.0003,0
Tue Jan 16 2024,SPXW240116C04420000,0,0,281.9,288,0,0.1806,0.9801,0.0003,0,4420.00,SPXW240116P04420000,1.57,0,0.95,1.05,0,0.1742,-0.0197,0.0003,1
Tue Jan 16 2024,SPXW240116C04425000,266.71,-17.04,276.9,283.1,3,0.1788,0.9795,0.0004,17,4425.00,SPXW240116P04425000,1.07,-0.43,0.95,1.05,27,0.1721,-0.0203,0.0004,133
Tue Jan 16 2024,SPXW240116C04430000,0,0,272,278.1,0,0.1758,0.9788,0.0004,0,4430.00,SPXW240116P04430000,1.1,-0.45,1,1.1,55,0.17,-0.021,0.0004,8
Tue Jan 16 2024,SPXW240116C04440000,0,0,262,268.1,0,0.1719,0.9773,0.0004,0,4440.00,SPXW240116P04440000,1.75,0,1.05,1.15,0,0.1664,-0.0224,0.0004,988
Tue Jan 16 2024,SPXW240116C04450000,242.97,-15.88,252.2,258.2,7,0.1678,0.9757,0.0004,7,4450.00,SPXW240116P04450000,1.15,-0.55,1.1,1.2,82,0.1619,-0.0241,0.0004,191
Tue Jan 16 2024,SPXW240116C04455000,0,0,247.1,253.2,0,0.1648,0.9748,0.0004,0,4455.00,SPXW240116P04455000,0,0,1.15,1.25,0,0.1596,-0.025,0.0004,0
Tue Jan 16 2024,SPXW240116C04460000,300.48,0,242.2,248.3,0,0.1636,0.9738,0.0005,35,4460.00,SPXW240116P04460000,2.33,0,1.15,1.3,0,0.1579,-0.026,0.0005,259
Tue Jan 16 2024,SPXW240116C04465000,0,0,237.3,243.3,0,0.1606,0.9727,0.0005,0,4465.00,SPXW240116P04465000,0,0,1.2,1.3,0,0.1556,-0.027,0.0005,0
Tue Jan 16 2024,SPXW240116C04470000,290.63,0,232.3,238.3,0,0.1593,0.9716,0.0005,57,4470.00,SPXW240116P04470000,1.8,0,1.25,1.35,0,0.1537,-0.0282,0.0005,132
Tue Jan 16 2024,SPXW240116C04475000,328.35,0,227.4,233.4,0,0.1562,0.9704,0.0005,3,4475.00,SPXW240116P04475000,1.35,-0.7,1.3,1.4,4,0.1518,-0.0294,0.0005,51
Tue Jan 16 2024,SPXW240116C04480000,273.4,0,222.5,228.5,0,0.154,0.9691,0.0006,48,4480.00,SPXW240116P04480000,2.4,0,1.35,1.45,0,0.1499,-0.0306,0.0006,52
Tue Jan 16 2024,SPXW240116C04485000,0,0,217.5,223.5,0,0.1525,0.9678,0.0006,0,4485.00,SPXW240116P04485000,0,0,1.4,1.5,0,0.1479,-0.032,0.0006,0
Tue Jan 16 2024,SPXW240116C04490000,312.05,0,212.6,218.6,0,0.1502,0.9663,0.0006,13,4490.00,SPXW240116P04490000,1.5,-0.8,1.45,1.55,7,0.1463,-0.0335,0.0006,52
Tue Jan 16 2024,SPXW240116C04495000,0,0,207.7,213.6,0,0.1478,0.9647,0.0007,0,4495.00,SPXW240116P04495000,1.55,-0.85,1.5,1.65,4,0.1442,-0.0351,0.0007,0
Tue Jan 16 2024,SPXW240116C04500000,212,0,202.8,208.7,0,0.1462,0.9629,0.0007,26,4500.00,SPXW240116P04500000,1.64,-0.86,1.55,1.7,76,0.1424,-0.0368,0.0007,476
Tue Jan 16 2024,SPXW240116C04505000,0,0,197.9,203.8,0,0.1444,0.961,0.0007,0,4505.00,SPXW240116P04505000,2.93,0,1.65,1.75,0,0.1406,-0.0387,0.0007,1
Tue Jan 16 2024,SPXW240116C04510000,290.26,0,193,198.8,0,0.1419,0.959,0.0008,5,4510.00,SPXW240116P04510000,2.1,-0.625,1.7,1.85,12,0.139,-0.0408,0.0008,206
Tue Jan 16 2024,SPXW240116C04515000,0,0,188.1,193.9,0,0.1401,0.9568,0.0008,0,4515.00,SPXW240116P04515000,2.12,-0.755,1.8,1.95,27,0.137,-0.043,0.0008,3
Tue Jan 16 2024,SPXW240116C04520000,218.41,0,183.2,189,0,0.1381,0.9544,0.0009,15,4520.00,SPXW240116P04520000,2.09,-0.935,1.9,2.05,35,0.1353,-0.0454,0.0009,122
Tue Jan 16 2024,SPXW240116C04525000,187.85,0,178.3,184,0,0.1367,0.9518,0.0009,19,4525.00,SPXW240116P04525000,2.19,-1.01,2,2.15,65,0.1338,-0.048,0.0009,150
Tue Jan 16 2024,SPXW240116C04530000,264.61,0,173.4,179.1,0,0.1346,0.9489,0.001,44,4530.00,SPXW240116P04530000,2.32,-1.03,2.1,2.3,18,0.1326,-0.0508,0.001,709
Tue Jan 16 2024,SPXW240116C04535000,0,0,168.7,174.3,0,0.133,0.9458,0.001,0,4535.00,SPXW240116P04535000,2.5,-1,2.25,2.4,12,0.1308,-0.054,0.001,3
Tue Jan 16 2024,SPXW240116C04540000,175.57,0,163.9,169.5,0,0.1318,0.9424,0.0011,21,4540.00,SPXW240116P04540000,2.47,-1.23,2.4,2.55,35,0.129,-0.0574,0.0011,289
Tue Jan 16 2024,SPXW240116C04545000,188.92,0,159.1,164.6,0,0.1299,0.9387,0.0012,1,4545.00,SPXW240116P04545000,3.04,-0.91,2.55,2.75,2,0.1274,-0.061,0.0012,0
Tue Jan 16 2024,SPXW240116C04550000,178.6,0,156.2,157.4,0,0.1266,0.9347,0.0012,147,4550.00,SPXW240116P04550000,2.8,-1.4,2.75,2.9,39,0.1262,-0.0651,0.0012,881
Tue Jan 16 2024,SPXW240116C04555000,0,0,149.5,154.9,0,0.1269,0.9303,0.0013,0,4555.00,SPXW240116P04555000,3.87,-0.53,2.9,3.1,4,0.1247,-0.0695,0.0013,3
Tue Jan 16 2024,SPXW240116C04560000,136,-16.15,144.8,150.1,2,0.1256,0.9255,0.0014,31,4560.00,SPXW240116P04560000,3.37,-1.33,3.1,3.3,17,0.1236,-0.0743,0.0014,101
Tue Jan 16 2024,SPXW240116C04565000,0,0,140,145.2,0,0.1242,0.9202,0.0015,0,4565.00,SPXW240116P04565000,4.32,-0.68,3.3,3.6,36,0.1223,-0.0795,0.0015,29
Tue Jan 16 2024,SPXW240116C04570000,159.36,0,135.4,140.5,0,0.1226,0.9145,0.0016,22,4570.00,SPXW240116P04570000,3.6,-1.8,3.6,3.8,23,0.1205,-0.0852,0.0016,405
Tue Jan 16 2024,SPXW240116C04575000,159.5,0,130.7,135.8,0,0.1212,0.9083,0.0017,23,4575.00,SPXW240116P04575000,3.93,-1.77,3.8,4.1,103,0.1197,-0.0914,0.0017,266
Tue Jan 16 2024,SPXW240116C04580000,140.1,0,126.1,131.1,0,0.1197,0.9016,0.0018,35,4580.00,SPXW240116P04580000,4.4,-1.7,4.2,4.4,57,0.118,-0.0982,0.0018,89
Tue Jan 16 2024,SPXW240116C04585000,130.72,1.77,121.5,126.4,1,0.1174,0.8942,0.0019,1,4585.00,SPXW240116P04585000,5.19,-1.36,4.5,4.8,224,0.1171,-0.1055,0.0019,15
Tue Jan 16 2024,SPXW240116C04590000,146,0,116.9,121.7,0,0.1162,0.8863,0.002,8,4590.00,SPXW240116P04590000,6.32,-0.68,4.9,5.2,31,0.1164,-0.1135,0.002,30
Tue Jan 16 2024,SPXW240116C04595000,196.54,0,112.4,117.1,0,0.1152,0.8777,0.0022,1,4595.00,SPXW240116P04595000,4.52,-2.98,5.3,5.6,2,0.1151,-0.1221,0.0022,26
Tue Jan 16 2024,SPXW240116C04600000,114.18,0,109.6,110.4,0,0.114,0.8684,0.0023,171,4600.00,SPXW240116P04600000,6.02,-2.03,5.8,6,105,0.1142,-0.1314,0.0023,1857
Tue Jan 16 2024,SPXW240116C04605000,112.38,1.43,103.5,107.9,2,0.1134,0.8583,0.0024,7,4605.00,SPXW240116P04605000,6.55,-2.05,6.3,6.5,12,0.1133,-0.1414,0.0024,55
Tue Jan 16 2024,SPXW240116C04610000,129.4,0,99,103.3,0,0.1122,0.8475,0.0026,43,4610.00,SPXW240116P04610000,7.06,-2.19,6.8,7.1,37,0.1122,-0.1523,0.0026,302
Tue Jan 16 2024,SPXW240116C04615000,107.15,4.85,94.8,98.9,3,0.1114,0.8359,0.0027,4,4615.00,SPXW240116P04615000,7.84,-2.06,7.4,7.7,59,0.1112,-0.1638,0.0027,157
Tue Jan 16 2024,SPXW240116C04620000,95.61,-2.54,90.5,94.5,1,0.1105,0.8235,0.0029,131,4620.00,SPXW240116P04620000,9,-1.65,8.1,8.3,115,0.1103,-0.1763,0.0029,159
